Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
27,27,27,SPP,CTCF,FASN,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 8 , CTCF IP - MEG-01 cells, Rep 6 , CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 10 , CTCF IP - MEG-01 cells, Rep 4 "
28,28,28,SPP,ZNF143,FASN,leukocytes,ZNF143 IP - GM12878 cells
29,29,29,SPP,CTCF,FASN,hspcs,"CTCF IP - HSPCs, Rep 1, CTCF IP - HSPCs, Rep 2"
30,30,30,SPP,GATA1,FASN,erythroidlineage,"GATA1 IP - PBDE cells, Rep 1"
31,31,31,SPP,TP73,FASN,bone,"TP73 IP - alpha isoform, Rep 2, TP73 IP - beta isoform, Rep 2, TP73 IP - alpha isoform, Rep 1, TP73 IP - beta isoform, Rep 1"
32,32,32,SPP,SREBF2,FASN,leukocytes,SREBF2 IP - GM12878 cells
33,33,33,SPP,POU2F2,FASN,leukocytes,"POU2F2 IP - GM12878 cells, POU2F2 IP - Rep 2"
34,34,34,SPP,CTCF,FASN,mammarygland,"CTCF IP - HMEC cells, Rep 1 , CTCF IP - HMEC cells , CTCF IP - HMEC cells, Rep 2 "
35,35,35,SPP,CTCF,FASN,vasculature,"CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells , CTCF IP - HUVEC cells, Rep 1 , CTCF IP - HBMEC cells, Rep 2 , CTCF IP - AoAFC cells, Rep 2 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - AoAFC cells, Rep 1 "
36,36,36,SPP,TBP,FASN,liver,TBP IP - HepG2 cells
37,37,37,SPP,MAZ,FASN,liver,MAZ IP - HepG2 cells
38,38,38,SPP,REST,FASN,cns,"REST IP - PFSK-N-SH cells1 cells, Rep 1, REST IP - U87 cells, REST IP - SK-N-SH cells, REST IP - PFSK1 cells, Rep 2, REST IP - SK cells"
39,39,39,SPP,STAT5A,FASN,leukocytes,STAT5A IP - GM12878 cells
40,40,40,SPP,CEBPB,FASN,mammarygland,CEBPB IP - MCF7 cells
