Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
23,23,23,SPP,REST,ELOVL2,leukocytes,"REST IP - GM12878 cells, Rep 28 , REST IP - GM12878 cells, Rep 17 , REST IP - GM12878 cells, Rep 1 , REST IP - GM12878 cells, Rep 7 , REST IP - Jurkat cells, Rep 5 , REST IP - Jurkat cells, Rep 14 , REST IP - GM12878 cells, Rep 25 , REST IP - Jurkat cells, Rep 11 , REST IP - Jurkat cells, Rep 7 , REST IP - GM12878 cells, Rep 9 , REST IP - K562 cells , REST IP - GM12878 cells, Rep 5 , REST IP - Jurkat cells, Rep 10 , REST IP - GM12878 cells, Rep 13 , REST IP - Jurkat cells, Rep 12 , REST IP - GM12878 cells, Rep 19 , REST IP - GM12878 cells, Rep 24 , REST IP - GM12878 cells, Rep 2 , REST IP - GM12878 cells, Rep 10 , REST IP - GM12878 cells, Rep 11 , REST IP - GM12878 cells, Rep 2, REST IP - GM12878 cells, Rep 8 , REST IP - HL60 cells, REST IP - GM12878 cells, Rep 3 , REST IP - Jurkat cells, Rep 3 , REST IP - Jurkat cells, Rep 8 , REST IP - GM12878 cells, Rep 4 , REST IP - GM12878 cells, Rep 18 , REST IP - GM12878 cells, Rep 22 , REST IP - GM12878 cells, Rep 6 , REST IP - GM12878 cells, Rep 23 , REST IP - GM12878 cells, Rep 16 , REST IP - Jurkat cells, Rep 4 , REST IP - GM12878 cells, Rep 26 , REST IP - GM12878 cells, Rep 1, REST IP -  K562 cells, REST IP - GM12878 cells, Rep 12 , REST IP - Jurkat cells, Rep 13 , REST IP - GM12878 cells, Rep 27 , REST IP - GM12878 cells, Rep 21 , REST IP - K562 cells, REST IP - GM12878 cells, Rep 14 "
24,24,24,SPP,CTCF,ELOVL2,mammarygland,"CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 , CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF-7 cells Rep 2 , CTCF IP - MCF7 cells, CTCF IP - T47D cells"
25,25,25,SPP,GABPA,ELOVL2,leukocytes,GABPA IP - K562 cells
26,26,26,SPP,CTCF,ELOVL2,vasculature,"CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - HUVEC cells, Rep 1 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - AoAFC cells, Rep 1 , CTCF IP - HBMEC cells, Rep 2 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells "
27,27,27,SPP,STAT3,ELOVL2,leukocytes,"STAT3 IP - U-2932, STAT3 IP - SU-DHL-6, STAT3 IP - OCI-LY19"
28,28,28,SPP,CREB1,ELOVL2,stemcells,CREB1 IP - H1 cells
29,29,29,SPP,TEAD4,ELOVL2,leukocytes,TEAD4 IP - K562 cells
30,30,30,SPP,REST,ELOVL2,pancreas,"REST IP - Panc1 cells, Rep 3, REST IP - PANC1 cells, Rep 1, REST IP - PANC1 cells, Rep 2"
31,31,31,SPP,CTCF,ELOVL2,liver,"CTCF IP - HepG2 cells , CTCF IP - SK-N-SH cells, CTCF IP - HepG2 cells, Rep 2 , CTCF IP, CTCF IP - HepG2 cells, Rep 1 "
32,32,32,SPP,ETS1,ELOVL2,leukocytes,ETS1 IP - K562 cells
33,33,33,SPP,FOXA1,ELOVL2,stemcells,"FOXA1 IP - ES D7, FOXA1 IP - ES D5, FOXA1 IP - Rep 5 "
34,34,34,SPP,YY1,ELOVL2,cns,YY1 IP | ATRA - SK-N-SH cells
35,35,35,SPP,ATRA,ELOVL2,cns,YY1 IP | ATRA - SK-N-SH cells
36,36,36,SPP,CEBPB,ELOVL2,leukocytes,"CEBPB ChIP-Seq - K562, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP"
37,37,37,SPP,GATA3,ELOVL2,mammarygland,"GATA3 IP - MCF7 cells, GATA3 IP - MCF-7 cells, GATA3 IP - T47D cells"
38,38,38,SPP,FOXA2,ELOVL2,stemcells,"FOXA2 IP - ES D5, FOXA2 IP - Rep 1 , FOXA2 IP - Rep 5 , FOXA2 IP - ES D2, FOXA2 IP - ES D10"
39,39,39,SPP,MAZ,ELOVL2,lung,MAZ IP - IMR cells
40,40,40,SPP,MAX,ELOVL2,leukocytes,"MAX IP - K562 cells, MAX IP - K562 cells, Rep 2"
41,41,41,SPP,TNF,ELOVL2,mammarygland,TNF | FOXA1 ChIP-Seq - Rep 1
42,42,42,SPP,BHLHE40,ELOVL2,liver,BHLHE40 IP - HepG2 cells
43,43,43,SPP,CEBPB,ELOVL2,mammarygland,CEBPB IP - MCF7 cells
