Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
41,41,41,SPP,CTCF,HACD1,cns,"CTCF IP - SK-N-SH cells , CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 2 , CTCF IP - spinal cord astrocyte cells, Rep 1 , CTCF IP - SK cells, CTCF IP - SK-N-SH cells, Rep 1 , CTCF IP - NHA cells , CTCF IP - spinal cord astrocyte cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - SK-N-SH cells, Rep 2 , CTCF IP - cerebellar astrocyte cells, Rep 1 , CTCF IP - cerebellar astrocyte cells, Rep 2 , CTCF IP - BE(2)-C cells, Rep 1 "
42,42,42,SPP,CTCF,HACD1,mammarygland,"CTCF IP - T47D cells, CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF-7 cells Rep 2 , CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 , CTCF IP - MCF7 cells"
43,43,43,SPP,CREB1,HACD1,liver,"CREB1 IP - HepG2 cells, CREB1 IP, CREB1 IP"
44,44,44,SPP,GATA3,HACD1,mammarygland,GATA3 IP - T47D cells
45,45,45,SPP,SP1,HACD1,lung,SP1 IP - A549 cells
46,46,46,SPP,CTCF,HACD1,hspcs,"CTCF IP - HSPCs, Rep 1, CTCF IP - HSPCs, Rep 2"
47,47,47,SPP,FOS,HACD1,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h"
48,48,48,SPP,4HT,HACD1,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 36 h, E2F4 IP | 4HT - MCF10 cells"
49,49,49,SPP,EBF1,HACD1,leukocytes,EBF1 IP - GM12878 cells
50,50,50,SPP,CTCF,HACD1,lung,"CTCF IP - SAEC cells, Rep 2 , CTCF IP - A549 cells , CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 , CTCF IP - HPF cells, Rep 1 , CTCF IP - WI-38 cells, Rep 1 , CTCF IP - IMR cells, CTCF IP - AG04450 cells, Rep 2 , CTCF IP - HPF cells, Rep 2 , CTCF ChIP-Seq - A549, CTCF IP - AG04450 cells, Rep 1 , CTCF IP | DEX - A549 cells , CTCF IP - NHLF cells , CTCF IP | DEX - A549 cells, CTCF IP - A549 cells, Rep 2 , CTCF IP - A549 cells"
51,51,51,SPP,E2F6,HACD1,lung,E2F6 IP - A549 cells
52,52,52,SPP,EGR1,HACD1,liver,EGR1 IP - MCF7 cells
53,53,53,SPP,NANOG,HACD1,stemcells,"NANOG IP - Rep 8 , NANOG IP - H1 cells, NANOG IP - Rep 5 "
54,54,54,SPP,JUN,HACD1,colon,JUN IP 
55,55,55,SPP,ARID3A,HACD1,liver,ARID3A IP - HepG2 cells
56,56,56,SPP,DHT,HACD1,prostate,"DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, FOXA1 KD + DHT | POU2F1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq, DHT | ERG ChIP-Seq - 2 h"
57,57,57,SPP,ATF2,HACD1,colon,ATF2 IP 
58,58,58,SPP,R1881,HACD1,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 1"
59,59,59,SPP,TEAD4,HACD1,leukocytes,TEAD4 IP - K562 cells
60,60,60,SPP,MXI1,HACD1,liver,MXI1 IP - HepG2 cells
61,61,61,SPP,TAL1,HACD1,leukocytes,"TAL1 IP - K562 cells, TAL1 IP - MOLT3"
62,62,62,SPP,SPI1,HACD1,leukocytes,"SPI1 IP, SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP - GM12891 cells, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP"
63,63,63,SPP,E2F6,HACD1,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells"
64,64,64,SPP,EGR1,HACD1,leukocytes,EGR1 IP - K562 cells
65,65,65,SPP,CEBPB,HACD1,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells, CEBPB IP - HepG2 cells"
66,66,66,SPP,MYC,HACD1,lung,MYC IP - A549 cells
