Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
230,230,230,SPP,ETS1,ACSL1,leukocytes,ETS1 IP
231,231,231,SPP,CTCF,ACSL1,lung,CTCF IP - IMR cells
232,232,232,SPP,NFKB1,ACSL1,leukocytes,"NFKB1 IP - Rep 2, NFKB1 IP - Rep 1"
233,233,233,SPP,TEAD4,ACSL1,uterus,TEAD4 IP - ECC1 cells
234,234,234,SPP,MEF2B,ACSL1,kidney,MEF2B IP | MEF2B OE - Rep 2
235,235,235,SPP,TEAD4,ACSL1,leukocytes,TEAD4 IP - K562 cells
236,236,236,SPP,USF1,ACSL1,leukocytes,USF1 IP - GM12878 cells
237,237,237,SPP,SP1,ACSL1,lung,SP1 IP - A549 cells
238,238,238,SPP,JUN,ACSL1,uterus,JUN IP - HeLa cells
239,239,239,SPP,GATA1,ACSL1,erythroidlineage,"GATA1 IP - PBDE cells, Rep 1"
240,240,240,SPP,GTF2F1,ACSL1,uterus,GTF2F1 IP - HeLa cells
241,241,241,SPP,GATA4,ACSL1,stomach,GATA4 IP - AGS
242,242,242,SPP,CTCF,ACSL1,stemcells,CTCF IP - H1 cells
243,243,243,SPP,BARX1,ACSL1,colon,BARX1 IP - Rep 1 
244,244,244,SPP,REST,ACSL1,stemcells,"REST IP - H1 cells, Rep 2"
245,245,245,SPP,BACH1,ACSL1,stemcells,BACH1 IP - H1 cells
246,246,246,SPP,MAX,ACSL1,cns,MAX IP - SK-N-SH cells
247,247,247,SPP,IKZF1,ACSL1,leukocytes,IKZF1 IP - GM12878 cells
248,248,248,SPP,TBP,ACSL1,stemcells,TBP IP - H1 cells
249,249,249,SPP,GATA2,ACSL1,hspcs,GATA2 IP
250,250,250,SPP,ZBTB7A,ACSL1,uterus,ZBTB7A IP - ECC1 cells
251,251,251,SPP,TCF12,ACSL1,leukocytes,TCF12 IP - GM12878 cells
252,252,252,SPP,ZNF384,ACSL1,leukocytes,ZNF384 IP - GM12878 cells
253,253,253,SPP,BHLHE40,ACSL1,liver,BHLHE40 IP - HepG2 cells
254,254,254,SPP,IRF1,ACSL1,pancreas,IRF1 IP
255,255,255,SPP,HMGN3,ACSL1,leukocytes,HMGN3 IP - K562 cells
256,256,256,SPP,TCF12,ACSL1,lung,TCF12 IP - A549 cells
257,257,257,SPP,RUNX1T1,ACSL1,leukocytes,RUNX1T1 IP
258,258,258,SPP,FLI1,ACSL1,hspcs,FLI1 IP
259,259,259,SPP,CPDA,ACSL1,mammarygland,JUN IP | CPDA
