Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
41,41,41,SPP,CTCF,ACLY,kidney,"CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 1 "
42,42,42,SPP,FOXP1,ACLY,leukocytes,"FOXP1 IP - OCI-LY10, FOXP1 IP - BJAB"
43,43,43,SPP,ETV5,ACLY,colon,ETV5 IP 
44,44,44,SPP,MYB,ACLY,leukocytes,"MYB IP - Jurkat, Rep 1, MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 3, MYB IP - Jurkat, Rep 5, MYB IP - MOLT3, MYB IP - Jurkat, Rep 4"
45,45,45,SPP,YY1,ACLY,colon,YY1 IP - HCT116 cells
46,46,46,SPP,GATA6,ACLY,stemcells,"GATA6 IP - Rep 7 , GATA6 IP - Rep 1 "
47,47,47,SPP,E2F6,ACLY,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells"
48,48,48,SPP,FOXA1,ACLY,prostate,"EtOH | FOXA1 ChIP-Seq - , CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, EtOH | FOXA1 ChIP-Seq - Rep 2"
49,49,49,SPP,MYC,ACLY,colon,MYC IP - DTT
50,50,50,SPP,FOSL1,ACLY,colon,FOSL1 IP - HCT116 cells
51,51,51,SPP,CEBPB,ACLY,liver,"CEBPB IP - HepG2 cells, CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells"
52,52,52,SPP,PAX5,ACLY,leukocytes,"PAX5 IP - GM12891 cells, PAX5 IP - GM12878 cells, Rep 1"
53,53,53,SPP,ZBTB7A,ACLY,leukocytes,ZBTB7A IP - SK-N-SH cells
54,54,54,SPP,REST,ACLY,cns,"REST IP - PFSK1 cells, Rep 2, REST IP - SK-N-SH cells, REST IP - SK cells, REST IP - U87 cells"
